Mchirp q EOS_ID alpha zeta L
0.118726946879716166E+01 0.103891671763754490E+01 0.348638247437918699E+04 -0.143846036901676833E+01 0.150308731232742632E+00 0.151439546313625968E+02
0.118843320526135621E+01 0.107366137760146430E+01 0.422867663305518909E+04 -0.164552029984534220E+01 0.442037807681784911E+00 0.151439821049415269E+02
0.118568503749789067E+01 0.105002340245250769E+01 0.417370592713835504E+04 -0.154647623146674063E+01 0.287343878280703513E+00 0.151440014700389582E+02
0.118580213404408497E+01 0.110462019112485788E+01 0.420500169650870885E+04 -0.144369405463434730E+01 0.389011740152522434E+00 0.151441092558448407E+02
0.118573384159134498E+01 0.129511974210248093E+01 0.453404405424269498E+04 -0.194998540057278547E+01 0.186624486562491698E+00 0.151442197503061209E+02
0.118669948381614176E+01 0.103533854817683690E+01 0.490373755442487163E+04 -0.169628586649057245E+01 0.191065567317005636E+00 0.151442248819114997E+02
0.118776056238847061E+01 0.105406874408524520E+01 0.470779121607196612E+04 -0.151011862931220620E+01 0.514170581711108701E-01 0.151446502200500372E+02
0.118697023895569687E+01 0.103630610792684519E+01 0.383193282910741937E+04 -0.147560955341300271E+01 0.637917424676634065E-01 0.151449048245891280E+02
0.118821041498782609E+01 0.115909489692287448E+01 0.496376926493989595E+04 -0.155487271248734982E+01 0.932765099048079166E-01 0.151450093630909919E+02
0.118856796409081666E+01 0.113026954176824956E+01 0.413223649007587665E+04 -0.154025936930984098E+01 0.332004736795809607E+00 0.151451474523747223E+02
0.118650128928616105E+01 0.109785575455347995E+01 0.494929560471488003E+04 -0.196764149403708521E+01 0.205542822426697441E+00 0.151451672113923781E+02
0.118613587762443817E+01 0.108477710851885045E+01 0.423509385330975510E+04 -0.141363846569235996E+01 0.727732204338092659E-01 0.151453006963583192E+02
0.118916861079397806E+01 0.103800368067271109E+01 0.404132776076176333E+04 -0.151481109335876885E+01 0.441859179280114756E+00 0.151455046083605787E+02
0.118773262624016862E+01 0.113750680434599794E+01 0.480314566266641850E+04 -0.172567782021966454E+01 0.195947065702978152E+00 0.151456757067687064E+02
0.118751230697359911E+01 0.103255913274658129E+01 0.365729436275608396E+04 -0.139416221336744206E+01 0.144934451483658022E+00 0.151457055747723626E+02
0.118599365490543152E+01 0.111404496584279955E+01 0.419397155940805806E+04 -0.151310560470506550E+01 0.156814932212743147E+00 0.151457780485425868E+02
0.118862978443620548E+01 0.105841904568051559E+01 0.377298713796219499E+04 -0.137965997087310699E+01 0.349905389968375113E+00 0.151458034297504369E+02
0.118785795183475806E+01 0.103172993233706545E+01 0.420101169706632663E+04 -0.138781723938134660E+01 0.880053033904887663E-02 0.151461323380359101E+02
0.118642117563725624E+01 0.117661586611229207E+01 0.480312082715551151E+04 -0.186584102692220943E+01 0.307155471007493019E+00 0.151461598184559278E+02
0.118740888983482806E+01 0.101735063034841522E+01 0.428513561973398828E+04 -0.135464520967791113E+01 0.583281754352515530E-01 0.151461922189580278E+02
0.118650627472170367E+01 0.102347436658120072E+01 0.410196091168507337E+04 -0.194316458540130443E+01 0.344275506587664315E+00 0.151465332838349731E+02
0.118736869146133595E+01 0.107754702464051610E+01 0.494199956198442669E+04 -0.197625616628691536E+01 0.195208478932227786E+00 0.151465553087914664E+02
0.118963544234638596E+01 0.106484625590663340E+01 0.451632265231204656E+04 -0.144352011445962503E+01 0.995906638455176935E-01 0.151468027800683824E+02
0.119108562109393779E+01 0.116877572416325681E+01 0.410039820462949592E+04 -0.152370866206305111E+01 0.291960012785745571E+00 0.151470038209818156E+02
0.118867167205397695E+01 0.103934101279103341E+01 0.399844931835116768E+04 -0.141820854656460860E+01 0.972430957345234576E-01 0.151470178340446662E+02
0.118662748326538869E+01 0.104777999749678341E+01 0.420957881658339556E+04 -0.140867699092655485E+01 0.713341764435830583E-01 0.151470716163532870E+02
0.118943873950368295E+01 0.111588968188762760E+01 0.414932159833546211E+04 -0.157849198865647944E+01 0.234411817173573483E+00 0.151471906052659691E+02
0.118578512829384719E+01 0.110381549617014341E+01 0.438202154979622537E+04 -0.173874521980122609E+01 0.464580600796389243E+00 0.151471993727741658E+02
0.118868842875087766E+01 0.116775542795474063E+01 0.355015301877149523E+04 -0.138185770045955669E+01 0.104253275554315045E+00 0.151472048243194468E+02
0.118849395914068512E+01 0.115935151893046817E+01 0.494197682198817984E+04 -0.179095832543603239E+01 0.183651886898570843E+00 0.151473215497137730E+02
0.118743662131185124E+01 0.112096000772051174E+01 0.421325800314713979E+04 -0.153120352982514785E+01 0.333062244453763978E+00 0.151476610756157424E+02
0.118726718740945003E+01 0.109383765416107170E+01 0.459942691844329147E+04 -0.153073837361600651E+01 0.101874835440381992E+00 0.151479874862059436E+02
0.118791902760116841E+01 0.100096538292965542E+01 0.459997512459971313E+04 -0.148111618371991072E+01 0.111886882916704233E+00 0.151481001253156062E+02
0.118831803789996915E+01 0.112519995037584719E+01 0.349064662521220725E+04 -0.141010972018877778E+01 0.668530173374564940E-01 0.151481638289524074E+02
0.118764289451062988E+01 0.114242208541629209E+01 0.417523733863816597E+04 -0.154984091248440303E+01 0.315244535918752733E+00 0.151484508780621638E+02
0.118675116220950772E+01 0.104953607370464064E+01 0.382126849914922832E+04 -0.144294875509650744E+01 0.215165521589792685E+00 0.151486428058528269E+02
0.118985745617703764E+01 0.103710913141662164E+01 0.417315011479431996E+04 -0.138904584640195727E+01 0.702836651785487959E-01 0.151489704837011754E+02
0.118931108266699592E+01 0.105954182964683841E+01 0.437137538985265564E+04 -0.151877148487411229E+01 0.160610065403798047E+00 0.151492038863734120E+02
0.118763715551437765E+01 0.102147861897334580E+01 0.470049198311189502E+04 -0.146559358050215716E+01 0.985862882608447982E-01 0.151492280909809960E+02
0.118630597732341903E+01 0.104070919277587715E+01 0.439042563064677597E+04 -0.147665603460726169E+01 0.259352913012749986E+00 0.151494669374126651E+02
0.118646131446475889E+01 0.100572888224906221E+01 0.297184662962030370E+04 -0.138333435029357177E+01 0.484280935930698098E+00 0.151496290720433251E+02
0.118692972088191806E+01 0.110796640624266929E+01 0.396540331583146735E+04 -0.135853776135243631E+01 0.420759590097662173E+00 0.151497012754660272E+02
0.118601865826809139E+01 0.101179706374156075E+01 0.452870108035314934E+04 -0.149244298720125768E+01 0.164082515339035950E+00 0.151497258473755281E+02
0.118675054653736400E+01 0.103197871557022203E+01 0.488655460581385069E+04 -0.199539734200681607E+01 0.213933183381186692E+00 0.151497451971164736E+02
0.118741431020727739E+01 0.103564463640045457E+01 0.368277600151217121E+04 -0.143737264061194003E+01 0.336075481280785682E+00 0.151498603830636682E+02
0.118630908700165438E+01 0.105131860757486106E+01 0.479385006912445624E+04 -0.163876401540376349E+01 0.173289642215814860E+00 0.151499116637990525E+02
0.118834598837160965E+01 0.102605818288211137E+01 0.412462727812436606E+04 -0.134306266245730788E+01 0.620651022517187956E-02 0.151502580769399007E+02
0.118704247940974561E+01 0.107967264277028363E+01 0.353784063415827040E+04 -0.143596001459949507E+01 0.468676458941546914E+00 0.151504848918809945E+02
0.118679495348121189E+01 0.113836883631278440E+01 0.456572360137046599E+04 -0.151873673193896219E+01 0.132578918634110199E+00 0.151505956681210225E+02
0.118717773709036623E+01 0.102539559113707468E+01 0.397307525739006633E+04 -0.144282147698503760E+01 0.419990163785989523E+00 0.151508276885316935E+02
0.118555726572322562E+01 0.102690549002551768E+01 0.428761539621801057E+04 -0.162135789874200897E+01 0.429310035282697344E+00 0.151509793433509419E+02
0.118629079449227204E+01 0.114622187206738912E+01 0.429866040903453359E+04 -0.167241254950206431E+01 0.443169947187006641E+00 0.151510251403097769E+02
0.118725171594430501E+01 0.105293256548459735E+01 0.474629213115474249E+04 -0.158936363951253212E+01 0.146984419250167586E+00 0.151510447734332985E+02
0.118858322477900558E+01 0.112314492200195049E+01 0.439353398118284622E+04 -0.178343322824509087E+01 0.473786914242990409E+00 0.151510695922846033E+02
0.118826843394352855E+01 0.106721040514601007E+01 0.368291417868029475E+04 -0.140345197352158380E+01 0.260205424111894235E+00 0.151512029515288500E+02
0.118857235724713584E+01 0.111912462538170354E+01 0.404055314474475063E+04 -0.146248394978415819E+01 0.228210716044264073E+00 0.151513119198957220E+02
0.118682423989506236E+01 0.116965495427724142E+01 0.327935384624414473E+04 -0.141599425012095881E+01 0.216029976032282439E+00 0.151514631675063054E+02
0.118741405424651769E+01 0.104043497385904415E+01 0.363668554947349412E+04 -0.144392615056013351E+01 0.425515220737288147E+00 0.151514851757970206E+02
0.118699557089998153E+01 0.105924580822444692E+01 0.477159428167992064E+04 -0.145692638008546016E+01 0.462309536221570186E-01 0.151517112513027392E+02
0.118684530053929138E+01 0.100626846420707805E+01 0.415177355548675951E+04 -0.150923285380560346E+01 0.336198409533026044E+00 0.151517980005049662E+02
0.118573139743753919E+01 0.115070908803540739E+01 0.417346332963312216E+04 -0.143792278805137697E+01 0.308197670124560202E-01 0.151522385842963363E+02
0.118631586755812024E+01 0.105697246976820192E+01 0.470673867390926171E+04 -0.145278928481176250E+01 0.853356631065441407E-01 0.151525835721953683E+02
0.118755434111104408E+01 0.104121193686014557E+01 0.419490610215920969E+04 -0.145138168252875932E+01 0.301567061014295812E+00 0.151526366866497089E+02
0.118880739042045036E+01 0.102335804178611345E+01 0.413758108699689092E+04 -0.148040149922485975E+01 0.114118959667850559E+00 0.151527320982341607E+02
0.118660354049088457E+01 0.109716215351094060E+01 0.413120537582385805E+04 -0.142913912977917645E+01 0.208634235392733930E+00 0.151527693341777407E+02
0.118651230017797427E+01 0.101918392807712488E+01 0.490865975114982120E+04 -0.166625216973532408E+01 0.968198446659668810E-01 0.151530708932139788E+02
0.118804764233533211E+01 0.106627017519650535E+01 0.378127971628470232E+04 -0.142009917040349132E+01 0.488362065714887453E-01 0.151535499419275688E+02
0.118565842680948741E+01 0.106003267268032930E+01 0.412640808669608396E+04 -0.156418820794538926E+01 0.117102591416393925E+00 0.151540754729460456E+02
0.118693156997430926E+01 0.112781420323555093E+01 0.428731466811585051E+04 -0.143553987994555077E+01 0.271731201802920375E+00 0.151541671310984878E+02
0.118851071274139297E+01 0.104001098116259527E+01 0.452898115707235138E+04 -0.163239843264807516E+01 0.401492682040060611E+00 0.151545094332924410E+02
0.118651194726622911E+01 0.111792145390525399E+01 0.412504209943449678E+04 -0.144494708626272050E+01 0.454939397051949745E+00 0.151547171349481751E+02
0.118744415039107287E+01 0.100290289826244394E+01 0.454081817935629806E+04 -0.156269035360625774E+01 0.289139978608335069E+00 0.151547482554540238E+02
0.118633710102226297E+01 0.107234252040905265E+01 0.459954000145250211E+04 -0.175789525460324114E+01 0.332784891913071368E+00 0.151550380655810368E+02
0.118771264975367696E+01 0.102160326145762936E+01 0.339316708220269493E+04 -0.142166360953757120E+01 0.183196344018551227E+00 0.151551032441467477E+02
0.118718303604995223E+01 0.100987880302182798E+01 0.354096381405176362E+04 -0.143966578983098659E+01 0.161172260989110055E+00 0.151552850177191143E+02
0.118800270326235968E+01 0.112024886662766132E+01 0.349063955964339084E+04 -0.141898403781149085E+01 0.383816164589736164E-01 0.151556575384667536E+02
0.118635711142899192E+01 0.114295002371731380E+01 0.473833438688339174E+04 -0.185816100354612357E+01 0.306504568479734563E+00 0.151561024909516426E+02
0.118673807627911376E+01 0.107060720113799102E+01 0.392876867524275212E+04 -0.135354178056186480E+01 0.423817507115886560E+00 0.151561715696209092E+02
0.118851108512468207E+01 0.105710942229895655E+01 0.492177617415254917E+04 -0.196643197785255142E+01 0.160311052228908069E+00 0.151561757960287267E+02
0.118902987327931475E+01 0.105708691429715951E+01 0.386556952564298172E+04 -0.140541325176287568E+01 0.490496169633112752E-01 0.151562823510614990E+02
0.118604858303429372E+01 0.117569839098558249E+01 0.354235404109152341E+04 -0.139038701945451448E+01 0.113863852889964312E+00 0.151563203283234031E+02
0.118668087682345447E+01 0.112314099371514220E+01 0.452827275807408114E+04 -0.168930832945617371E+01 0.402745732422347624E+00 0.151565113377166742E+02
0.118735896265039864E+01 0.102751823858212088E+01 0.490957415744504942E+04 -0.168230998802890408E+01 0.194054303259544259E+00 0.151565708542431956E+02
0.118873911804225196E+01 0.114736900050320245E+01 0.495243212131589644E+04 -0.191612084352485756E+01 0.170730690322389661E+00 0.151565748406129632E+02
0.118720195849906829E+01 0.118156535966411025E+01 0.436137538631832558E+04 -0.197422181648504691E+01 0.210484754775758426E+00 0.151567049990120530E+02
0.118811528741291061E+01 0.106732432934543597E+01 0.434499800934227369E+04 -0.166855792553020388E+01 0.393136536478659315E+00 0.151569406168246328E+02
0.118655480153704640E+01 0.117882021929948522E+01 0.343021967571964069E+04 -0.135758395842932167E+01 0.325728127335968200E-02 0.151570807982553344E+02
0.118811599599350370E+01 0.115874142983938500E+01 0.484650610127306118E+04 -0.191488724963522405E+01 0.254057939698119573E+00 0.151575693775798328E+02
0.118814879449220023E+01 0.103751368020502754E+01 0.445680551238242242E+04 -0.154230732177641494E+01 0.345052595158991671E+00 0.151575847605999794E+02
0.118672270941375624E+01 0.115840607101173720E+01 0.400907038190531875E+04 -0.161771928219500527E+01 0.192976014173845328E+00 0.151576737560257691E+02
0.118852497820330472E+01 0.102517196968089830E+01 0.421327768364811072E+04 -0.154507498154400635E+01 0.330442822825581017E+00 0.151579508616846095E+02
0.118807009445736900E+01 0.110910721742762930E+01 0.409200769727686975E+04 -0.150894584875080717E+01 0.422325351858117870E+00 0.151579688101787955E+02
0.118663589096009470E+01 0.104086484868693829E+01 0.433286916156539246E+04 -0.162157649250443026E+01 0.384900047099067222E+00 0.151581880057682685E+02
0.118581109830645715E+01 0.104002598876706243E+01 0.421265789900955224E+04 -0.165580081822235758E+01 0.376754956159454091E+00 0.151584177657984149E+02
0.118816205899262650E+01 0.108031249958731035E+01 0.408688200812339301E+04 -0.179880296101856274E+01 0.181106741913935859E+00 0.151584703474559550E+02
0.118834861618286558E+01 0.115160049718253776E+01 0.487462468242530122E+04 -0.168709395861039413E+01 0.183725695755109775E+00 0.151585475821604714E+02
0.118832742585479822E+01 0.112074577808380127E+01 0.366951525211334229E+04 -0.134796178340911865E+01 0.133002668619155884E+00 0.151586174921997330E+02
0.118867481762251281E+01 0.100349347063797878E+01 0.440115464825651088E+04 -0.135158488552631484E+01 0.155066919276600525E-01 0.151586432736306591E+02
0.118879922758439038E+01 0.100472901725330233E+01 0.354209127268364637E+04 -0.135581323089352734E+01 0.790357655832670536E-01 0.151586761613159204E+02
0.118856409134280794E+01 0.117552995298768570E+01 0.442884179383763149E+04 -0.178914750071721018E+01 0.178812775039439320E+00 0.151589545770716256E+02
0.118844205278027859E+01 0.104956248147679299E+01 0.413278335426384183E+04 -0.145089583386744403E+01 0.368377031533406007E+00 0.151591989473911877E+02
0.118774459259815579E+01 0.105429652115926475E+01 0.416829229601377119E+04 -0.150235467653924548E+01 0.381043196237420834E+00 0.151597582720030744E+02
0.118780869189588612E+01 0.102989121039227594E+01 0.392876248360620002E+04 -0.146266806550189732E+01 0.408837044596183197E+00 0.151600256676711087E+02
0.118707377873026165E+01 0.116860719337666019E+01 0.441883408761944793E+04 -0.145290031693770816E+01 0.126669174061233236E+00 0.151601673304553195E+02
0.118902067069333039E+01 0.109534928082559024E+01 0.436113531406968468E+04 -0.136878692977450633E+01 0.263038042201841245E-01 0.151602352802948293E+02
0.118598809572623765E+01 0.108423700721976468E+01 0.438491099148715330E+04 -0.143815133761894831E+01 0.535930509757473680E-01 0.151605649238925011E+02
0.118649386114196509E+01 0.112087867664606655E+01 0.399862443542024494E+04 -0.142260966505529884E+01 0.587127178257668483E-02 0.151607012428273880E+02
0.118506035641178786E+01 0.114928809796825959E+01 0.425641761290975774E+04 -0.143839688397812004E+01 0.298666787983029258E+00 0.151607553723797484E+02
